"idcode" "year" "age" "grade" "not_smsa" "south" "union" "t0" "southXt" "black"
3131 72 21 9 1 1 0 2 2 0
3131 77 26 9 1 1 0 7 7 0
3132 77 24 16 1 1 0 7 7 0
3132 78 25 16 1 1 0 8 8 0
3132 80 27 16 1 1 0 10 10 0
3132 82 29 16 1 1 0 12 12 0
3132 83 30 16 1 1 0 13 13 0
3132 85 32 16 1 1 0 15 15 0
3132 87 34 16 1 1 0 17 17 0
3132 88 35 16 1 1 0 18 18 0
3133 72 20 14 1 1 0 2 2 0
3133 73 21 14 1 1 0 3 3 0
3133 77 25 14 1 1 0 7 7 0
3133 78 26 14 1 1 0 8 8 0
3133 80 28 14 1 1 0 10 10 0
3133 82 30 14 1 1 0 12 12 0
3133 83 31 14 1 1 0 13 13 0
3133 85 33 14 1 1 0 15 15 0
3133 87 35 14 1 1 0 17 17 0
3133 88 36 14 1 1 0 18 18 0
3135 77 28 12 0 1 0 7 7 1
3135 78 29 12 0 1 0 8 8 1
3135 80 31 12 0 1 1 10 10 1
3135 82 33 12 0 1 0 12 12 1
3135 83 34 12 0 1 0 13 13 1
3135 87 38 12 0 1 0 17 17 1
3135 88 39 12 0 1 0 18 18 1
3136 72 24 16 0 1 0 2 2 0
3136 73 25 16 0 1 0 3 3 0
3136 77 29 16 0 1 0 7 7 0
3137 70 24 12 0 1 0 0 0 0
3137 71 25 12 0 1 0 1 1 0
3137 72 26 12 1 1 0 2 2 0
3137 73 27 12 0 1 0 3 3 0
3137 82 36 12 0 1 0 12 12 0
3137 85 39 12 0 1 1 15 15 0
3137 87 41 12 0 1 0 17 17 0
3138 71 28 15 0 1 0 1 1 0
3138 73 30 15 0 1 0 3 3 0
3138 80 37 15 0 1 0 10 10 0
3138 82 39 16 0 1 1 12 12 0
3138 83 40 16 0 1 1 13 13 0
3138 85 42 16 0 1 1 15 15 0
3138 87 44 16 0 1 1 17 17 0
3138 88 45 16 0 1 1 18 18 0
3140 78 28 9 0 1 0 8 8 1
3140 83 33 9 0 1 0 13 13 1
3141 70 19 10 0 0 1 0 0 1
3142 70 17 8 0 1 0 0 0 1
3142 71 18 8 0 1 0 1 1 1
3142 77 24 8 0 1 0 7 7 1
3143 72 24 11 0 1 0 2 2 1
3143 73 25 11 0 1 0 3 3 1
3143 80 32 11 0 1 0 10 10 1
3143 82 34 11 0 1 0 12 12 1
3143 83 35 11 0 1 0 13 13 1
3143 85 37 11 0 1 0 15 15 1
3144 71 19 12 0 1 0 1 1 1
3144 77 25 12 0 1 0 7 7 1
3144 78 26 12 0 1 0 8 8 1
3144 80 28 12 0 1 0 10 10 1
3144 82 30 12 0 1 0 12 12 1
3144 83 31 12 0 1 0 13 13 1
3144 85 33 12 0 1 0 15 15 1
3144 87 35 12 0 1 0 17 17 1
3144 88 37 12 0 1 0 18 18 1
3145 78 26 12 0 1 0 8 8 1
3145 80 28 12 0 1 0 10 10 1
3145 82 30 12 0 1 0 12 12 1
3145 83 31 12 0 1 0 13 13 1
3145 85 33 12 0 1 0 15 15 1
3145 87 35 12 0 1 0 17 17 1
3145 88 36 12 0 1 0 18 18 1
3148 71 20 12 0 1 0 1 1 1
3148 77 26 12 0 1 0 7 7 1
3148 80 29 12 0 1 0 10 10 1
3148 85 34 12 0 1 0 15 15 1
3148 87 36 12 0 1 0 17 17 1
3148 88 37 12 0 1 0 18 18 1
3149 73 21 12 0 1 0 3 3 1
3149 77 25 12 0 1 0 7 7 1
3149 78 26 12 0 1 0 8 8 1
3149 80 28 12 0 1 0 10 10 1
3149 82 30 12 1 1 0 12 12 1
3149 85 33 12 1 1 0 15 15 1
3149 87 35 12 1 1 0 17 17 1
3151 70 22 12 0 1 0 0 0 1
3151 71 23 12 0 1 0 1 1 1
3151 72 24 12 0 1 0 2 2 1
3151 73 25 12 0 1 0 3 3 1
3151 77 29 12 0 1 0 7 7 1
3151 78 30 12 0 1 0 8 8 1
3151 80 32 12 0 1 0 10 10 1
3151 82 34 12 0 1 0 12 12 1
3151 83 35 12 0 1 0 13 13 1
3151 85 37 12 0 1 0 15 15 1
3151 87 39 12 0 1 0 17 17 1
3151 88 41 12 0 1 0 18 18 1
3152 70 19 12 0 0 1 0 0 1
3152 71 20 12 0 0 0 1 0 1
3152 72 21 12 0 0 0 2 0 1
3152 73 22 12 0 0 0 3 0 1
3154 78 30 7 1 1 0 8 8 0
3154 80 32 7 1 1 0 10 10 0
3154 82 34 7 1 1 0 12 12 0
3154 88 41 7 1 1 0 18 18 0
3155 77 32 8 0 1 0 7 7 0
3155 82 37 12 0 1 0 12 12 0
3155 83 38 12 0 1 0 13 13 0
3155 85 40 12 0 1 0 15 15 0
3155 87 42 12 0 1 0 17 17 0
3156 70 23 12 0 1 0 0 0 1
3156 77 30 12 0 1 0 7 7 1
3156 82 35 12 0 1 0 12 12 1
3156 85 38 12 0 1 0 15 15 1
3156 87 40 12 0 1 0 17 17 1
3156 88 42 12 0 1 0 18 18 1
3157 70 22 12 1 1 0 0 0 1
3157 72 24 12 0 1 0 2 2 1
3157 73 25 12 0 1 0 3 3 1
3157 77 29 12 1 1 0 7 7 1
3157 78 30 12 1 1 0 8 8 1
3157 80 32 12 0 1 1 10 10 1
3157 82 34 12 0 1 0 12 12 1
3157 83 35 12 0 1 0 13 13 1
3157 85 37 12 0 1 0 15 15 1
3157 87 39 12 0 1 0 17 17 1
3157 88 40 12 0 1 0 18 18 1
3158 77 26 12 0 0 0 7 0 1
3158 87 37 12 1 1 0 17 17 1
3158 88 38 12 1 1 0 18 18 1
3159 72 27 16 0 0 0 2 0 0
3159 77 31 18 0 0 1 7 0 0
3159 78 33 18 0 0 1 8 0 0
3159 80 34 18 0 0 1 10 0 0
3159 85 39 18 0 0 1 15 0 0
3159 87 42 18 0 0 1 17 0 0
3159 88 43 18 0 0 1 18 0 0
3160 73 22 17 0 1 1 3 3 0
3160 77 26 18 0 1 0 7 7 0
3161 72 18 12 0 1 1 2 2 1
3161 73 19 12 0 1 1 3 3 1
3161 77 23 12 0 0 1 7 0 1
3161 78 24 12 0 0 1 8 0 1
3161 82 28 12 0 0 1 12 0 1
3161 85 31 12 0 0 1 15 0 1
3161 87 33 12 0 0 1 17 0 1
3161 88 34 12 0 0 1 18 0 1
3162 70 25 13 0 1 1 0 0 1
3162 71 26 13 0 1 0 1 1 1
3163 71 23 16 0 1 0 1 1 1
3163 72 24 16 0 1 0 2 2 1
3163 77 29 16 0 1 0 7 7 1
3163 78 30 16 0 1 0 8 8 1
3163 80 32 16 0 1 0 10 10 1
3163 82 34 16 0 1 1 12 12 1
3163 83 35 16 0 1 0 13 13 1
3163 85 37 16 0 1 1 15 15 1
3163 87 39 16 0 1 0 17 17 1
3163 88 40 16 0 1 0 18 18 1
3164 82 28 18 0 0 0 12 0 1
3164 83 29 18 0 0 1 13 0 1
3164 85 31 18 0 0 0 15 0 1
3164 87 33 18 0 0 0 17 0 1
3164 88 35 18 0 0 0 18 0 1
3165 70 24 15 0 1 0 0 0 1
3166 70 26 10 0 1 0 0 0 1
3166 72 27 10 0 1 0 2 2 1
3166 73 29 10 0 1 0 3 3 1
3166 82 38 10 0 1 0 12 12 1
3166 83 38 10 0 1 0 13 13 1
3166 85 40 10 0 1 0 15 15 1
3166 87 43 10 0 1 0 17 17 1
3166 88 44 10 0 1 0 18 18 1
3167 70 22 12 0 1 0 0 0 1
3167 71 23 12 0 1 0 1 1 1
3167 72 24 12 0 1 0 2 2 1
3167 73 25 12 0 1 0 3 3 1
3169 72 19 9 0 1 0 2 2 0
3169 77 24 9 0 1 0 7 7 0
3169 78 25 9 0 1 0 8 8 0
3169 82 29 12 0 1 0 12 12 0
3169 83 30 12 0 1 0 13 13 0
3169 85 32 12 0 1 0 15 15 0
3169 87 34 12 0 1 0 17 17 0
3169 88 35 12 0 1 0 18 18 0
3170 71 21 7 0 1 0 1 1 0
3170 73 23 7 0 1 0 3 3 0
3170 78 28 7 0 1 0 8 8 0
3170 80 30 7 1 1 0 10 10 0
3170 82 32 7 1 1 0 12 12 0
3170 85 35 7 1 1 0 15 15 0
3170 87 37 7 1 1 0 17 17 0
3170 88 39 9 1 1 0 18 18 0
3171 70 21 12 0 1 0 0 0 0
3171 71 22 12 0 1 0 1 1 0
3171 72 23 12 1 1 0 2 2 0
3171 73 24 12 1 1 0 3 3 0
3171 77 28 12 1 1 0 7 7 0
3171 78 29 12 0 1 1 8 8 0
3171 80 31 12 1 1 0 10 10 0
3171 82 33 12 1 1 0 12 12 0
3171 83 34 12 1 1 0 13 13 0
3171 85 36 12 1 1 0 15 15 0
3171 87 38 12 1 1 0 17 17 0
3171 88 40 12 1 1 0 18 18 0
3172 70 22 12 0 1 1 0 0 0
3172 71 23 12 0 1 1 1 1 0
3172 72 24 12 0 1 0 2 2 0
3172 73 25 12 0 1 0 3 3 0
3172 77 29 12 0 1 0 7 7 0
3172 78 30 12 0 1 0 8 8 0
3172 80 32 12 0 1 0 10 10 0
3172 82 34 12 0 1 0 12 12 0
3172 83 35 12 0 1 0 13 13 0
3172 85 37 12 0 1 0 15 15 0
3172 87 39 12 0 1 0 17 17 0
3172 88 40 12 0 0 0 18 0 0
3173 72 27 10 0 1 0 2 2 0
3173 77 32 10 0 1 0 7 7 0
3173 80 35 10 0 1 0 10 10 0
3173 82 37 10 0 1 0 12 12 0
3173 83 38 10 0 1 0 13 13 0
3173 87 42 10 0 1 0 17 17 0
3173 88 43 10 0 1 0 18 18 0
3174 70 22 12 0 1 0 0 0 1
3174 71 23 12 0 1 0 1 1 1
3174 73 25 12 0 1 0 3 3 1
3174 77 29 12 0 1 1 7 7 1
3174 78 30 12 0 1 1 8 8 1
3174 80 32 12 0 1 1 10 10 1
3174 82 34 12 0 1 1 12 12 1
3174 83 35 12 0 0 1 13 0 1
3174 87 39 12 0 0 1 17 0 1
3174 88 40 12 0 0 0 18 0 1
3175 73 25 16 0 1 0 3 3 0
3175 77 29 16 0 0 0 7 0 0
3175 78 30 16 0 0 0 8 0 0
3175 80 32 16 0 0 0 10 0 0
3175 82 34 16 0 0 0 12 0 0
3175 83 35 16 0 0 0 13 0 0
3175 85 37 16 0 0 0 15 0 0
3175 87 39 16 0 0 0 17 0 0
3175 88 40 16 0 0 0 18 0 0
3177 70 24 12 0 1 0 0 0 1
3177 71 25 12 0 1 0 1 1 1
3177 72 26 12 0 1 0 2 2 1
3177 73 27 12 0 1 0 3 3 1
3177 85 39 12 0 1 0 15 15 1
3177 87 41 12 0 1 0 17 17 1
3178 72 25 10 0 1 0 2 2 1
3178 73 26 10 0 1 0 3 3 1
3178 77 30 10 0 1 0 7 7 1
3178 82 35 11 0 1 0 12 12 1
3178 83 36 11 0 1 0 13 13 1
3179 73 19 12 1 1 0 3 3 0
3179 78 24 12 1 1 1 8 8 0
3179 80 26 12 1 1 1 10 10 0
3179 82 28 12 1 1 1 12 12 0
3179 83 29 12 1 1 0 13 13 0
3179 85 31 12 1 1 0 15 15 0
3179 87 33 12 1 1 0 17 17 0
3179 88 34 12 1 1 0 18 18 0
3180 71 25 7 0 1 0 1 1 0
3180 72 26 7 0 1 0 2 2 0
3180 73 27 7 0 1 0 3 3 0
3180 77 31 7 1 1 0 7 7 0
3180 80 34 9 1 1 0 10 10 0
3181 78 26 17 1 1 0 8 8 0
3181 80 28 17 1 1 0 10 10 0
3181 82 30 17 1 1 0 12 12 0
3181 83 31 17 1 1 0 13 13 0
3181 85 33 17 1 1 0 15 15 0
3181 87 35 17 1 1 0 17 17 0
3181 88 36 17 1 1 0 18 18 0
3182 70 25 12 1 1 0 0 0 0
3182 71 26 12 1 1 0 1 1 0
3182 72 27 12 1 1 1 2 2 0
3182 73 28 12 1 1 0 3 3 0
3182 77 32 12 1 1 0 7 7 0
3182 78 33 12 1 1 0 8 8 0
3182 80 35 12 1 1 0 10 10 0
3182 82 37 12 1 1 0 12 12 0
3182 83 38 12 1 1 0 13 13 0
3182 85 40 12 1 1 0 15 15 0
3182 87 42 12 1 1 0 17 17 0
3182 88 43 12 1 1 0 18 18 0
3183 82 35 16 0 1 1 12 12 0
3183 83 36 16 0 1 0 13 13 0
3183 85 38 16 0 1 1 15 15 0
3183 87 40 16 0 1 0 17 17 0
3183 88 41 16 0 1 0 18 18 0
3184 72 25 10 1 1 0 2 2 0
3184 77 30 10 1 1 0 7 7 0
3184 78 31 10 1 1 0 8 8 0
3184 82 35 10 1 1 0 12 12 0
3185 71 18 12 1 1 0 1 1 0
3185 77 24 12 1 1 1 7 7 0
3185 82 29 12 1 1 0 12 12 0
3185 83 30 12 1 1 0 13 13 0
3185 85 32 12 1 1 0 15 15 0
3185 87 34 12 1 1 0 17 17 0
3185 88 35 12 1 1 0 18 18 0
3186 73 21 12 0 1 0 3 3 1
3186 77 25 12 0 1 1 7 7 1
3186 78 26 12 0 1 0 8 8 1
3186 80 28 12 0 1 1 10 10 1
3186 82 30 12 0 1 1 12 12 1
3186 83 31 12 0 1 1 13 13 1
3186 85 33 12 0 1 1 15 15 1
3186 87 35 12 0 1 1 17 17 1
3186 88 37 12 0 1 1 18 18 1
3187 70 28 9 0 1 0 0 0 1
3187 77 35 9 0 1 0 7 7 1
3187 78 36 9 0 1 0 8 8 1
3187 80 38 9 0 1 0 10 10 1
3187 83 41 9 0 1 0 13 13 1
3188 72 25 13 1 1 0 2 2 1
3188 73 26 13 1 1 0 3 3 1
3188 77 30 13 1 1 0 7 7 1
3188 78 31 13 1 1 0 8 8 1
3188 80 33 13 1 1 0 10 10 1
3188 82 35 13 1 1 0 12 12 1
3188 83 36 13 1 1 0 13 13 1
3188 85 38 13 1 1 1 15 15 1
3188 87 40 13 1 1 0 17 17 1
3188 88 42 13 1 1 1 18 18 1
3189 70 18 12 0 1 0 0 0 1
3189 71 19 12 1 1 0 1 1 1
3189 72 20 12 0 1 0 2 2 1
3189 73 21 12 0 1 0 3 3 1
3189 77 25 12 1 1 0 7 7 1
3189 85 33 12 1 1 0 15 15 1
3189 87 35 12 1 1 0 17 17 1
3189 88 37 12 1 1 0 18 18 1
3190 77 24 12 1 1 0 7 7 1
3190 80 27 12 1 1 0 10 10 1
3191 72 18 9 0 1 0 2 2 1
3191 73 19 9 0 1 0 3 3 1
3191 77 23 9 0 1 0 7 7 1
3191 78 24 9 0 1 0 8 8 1
3191 80 26 9 0 1 0 10 10 1
3191 82 28 9 0 1 0 12 12 1
3191 83 29 9 0 1 0 13 13 1
3191 85 31 9 0 1 0 15 15 1
3191 87 33 9 0 1 0 17 17 1
3191 88 35 9 0 1 0 18 18 1
3192 70 18 12 0 0 0 0 0 1
3193 72 21 10 1 1 0 2 2 0
3193 73 23 10 1 1 0 3 3 0
3193 77 27 10 1 1 0 7 7 0
3193 78 28 10 1 1 0 8 8 0
3193 80 30 10 1 1 0 10 10 0
3193 82 31 10 1 1 0 12 12 0
3193 83 32 10 1 1 0 13 13 0
3193 85 35 10 1 1 0 15 15 0
3193 87 37 10 1 1 0 17 17 0
3194 87 43 9 1 1 0 17 17 0
3195 70 26 12 1 1 0 0 0 1
3195 71 27 12 1 1 0 1 1 1
3195 72 28 12 1 1 0 2 2 1
3195 73 29 12 1 1 0 3 3 1
3195 77 33 12 1 1 0 7 7 1
3195 78 34 12 1 1 0 8 8 1
3195 80 36 12 1 1 0 10 10 1
3195 82 38 12 1 1 0 12 12 1
3195 83 39 12 1 1 0 13 13 1
3195 85 41 12 1 1 1 15 15 1
3195 87 43 12 1 1 0 17 17 1
3195 88 44 12 1 1 0 18 18 1
3196 71 27 10 1 1 0 1 1 1
3196 72 28 10 1 1 0 2 2 1
3196 73 29 10 1 1 0 3 3 1
3197 71 19 11 1 1 0 1 1 1
3197 77 25 11 1 1 0 7 7 1
3197 78 26 11 1 1 0 8 8 1
3197 80 28 11 1 1 0 10 10 1
3197 82 30 11 1 1 0 12 12 1
3197 83 31 11 1 1 0 13 13 1
3197 85 33 11 1 1 0 15 15 1
3197 87 35 11 1 1 0 17 17 1
3197 88 37 11 1 1 0 18 18 1
3198 72 24 9 1 1 0 2 2 1
3198 73 25 9 1 1 0 3 3 1
3198 80 32 9 1 1 0 10 10 1
3198 82 34 9 1 1 0 12 12 1
3198 83 35 9 1 1 0 13 13 1
3198 85 37 9 1 1 0 15 15 1
3198 88 40 9 1 1 0 18 18 1
3199 71 20 12 1 1 0 1 1 1
3199 78 27 12 1 1 0 8 8 1
3200 71 23 12 1 1 0 1 1 1
3200 72 24 12 1 1 0 2 2 1
3200 82 34 12 1 1 0 12 12 1
3200 83 35 12 1 1 0 13 13 1
3200 87 39 12 1 1 0 17 17 1
3200 88 40 12 1 1 0 18 18 1
3201 72 28 17 1 0 1 2 0 0
3201 73 29 17 1 0 0 3 0 0
3201 78 34 17 0 0 1 8 0 0
3201 80 35 17 0 0 1 10 0 0
3201 82 38 17 0 0 1 12 0 0
3202 70 19 12 1 1 0 0 0 0
3202 71 20 12 1 1 1 1 1 0
3202 72 21 12 1 1 1 2 2 0
3202 73 22 12 1 1 1 3 3 0
3202 80 29 14 0 1 0 10 10 0
3202 82 31 14 0 1 0 12 12 0
3202 83 32 14 0 1 0 13 13 0
3202 85 34 14 1 1 0 15 15 0
3202 87 36 15 1 1 0 17 17 0
3202 88 38 15 1 1 0 18 18 0
3203 70 20 11 1 1 0 0 0 0
3203 71 21 11 1 1 0 1 1 0
3203 77 27 11 1 1 0 7 7 0
3203 78 28 11 1 1 0 8 8 0
3203 80 30 11 1 1 1 10 10 0
3203 82 32 11 1 1 0 12 12 0
3203 83 33 11 1 1 0 13 13 0
3203 85 35 11 1 1 0 15 15 0
3203 87 37 11 1 1 0 17 17 0
3203 88 38 11 1 1 0 18 18 0
3204 70 26 18 1 1 0 0 0 0
3204 71 27 18 1 1 0 1 1 0
3204 72 28 18 1 1 0 2 2 0
3204 73 29 18 1 1 0 3 3 0
3204 77 33 18 1 1 0 7 7 0
3204 80 36 18 1 1 0 10 10 0
3204 82 38 18 1 1 0 12 12 0
3204 83 39 18 1 1 0 13 13 0
3204 85 41 18 1 1 0 15 15 0
3204 87 43 18 1 1 0 17 17 0
3204 88 45 18 1 1 0 18 18 0
3205 70 20 9 1 1 0 0 0 1
3205 71 21 9 1 1 0 1 1 1
3205 72 22 9 1 1 0 2 2 1
3205 73 23 9 1 1 0 3 3 1
3205 77 27 9 1 1 0 7 7 1
3205 78 28 9 1 1 0 8 8 1
3205 80 30 9 1 1 0 10 10 1
3205 82 32 9 1 1 0 12 12 1
3205 83 33 9 1 1 0 13 13 1
3205 85 35 9 1 1 1 15 15 1
3205 87 37 9 1 1 0 17 17 1
3205 88 38 9 1 1 0 18 18 1
3206 70 23 15 0 0 1 0 0 1
3207 71 21 12 0 1 0 1 1 1
3208 70 22 12 1 1 0 0 0 1
3208 71 23 12 1 1 0 1 1 1
3208 72 24 12 1 1 0 2 2 1
3208 73 25 12 1 1 0 3 3 1
3208 77 29 12 0 1 0 7 7 1
3208 85 37 12 0 1 0 15 15 1
3208 87 39 12 0 1 0 17 17 1
3208 88 40 12 0 1 0 18 18 1
3209 77 24 12 1 1 0 7 7 1
3209 78 26 12 1 1 0 8 8 1
3209 82 30 12 1 1 0 12 12 1
3209 87 35 12 1 1 0 17 17 1
3209 88 36 12 1 1 0 18 18 1
3210 73 21 12 1 1 0 3 3 0
3211 70 18 8 1 1 0 0 0 1
3211 72 20 8 1 1 0 2 2 1
3211 73 21 8 1 1 0 3 3 1
3211 77 24 8 1 1 0 7 7 1
3211 85 33 8 1 1 0 15 15 1
3211 87 35 8 1 1 0 17 17 1
3211 88 36 8 1 1 0 18 18 1
3212 70 24 10 1 1 1 0 0 1
3212 77 31 10 1 1 1 7 7 1
3212 78 32 10 1 1 0 8 8 1
3212 80 34 10 1 1 1 10 10 1
3212 82 36 10 1 1 0 12 12 1
3212 83 37 10 1 1 1 13 13 1
3212 85 39 10 1 1 1 15 15 1
3212 87 41 10 1 1 1 17 17 1
3212 88 42 10 1 1 1 18 18 1
3213 70 22 11 1 1 1 0 0 1
3214 70 24 9 1 1 1 0 0 1
3214 71 25 9 1 1 1 1 1 1
3214 72 26 9 1 1 1 2 2 1
3214 73 27 9 1 1 1 3 3 1
3214 77 31 9 0 1 0 7 7 1
3214 78 32 9 0 1 0 8 8 1
3214 80 34 9 0 1 0 10 10 1
3214 82 36 12 0 1 0 12 12 1
3214 83 37 12 0 1 0 13 13 1
3214 85 39 12 0 1 0 15 15 1
3214 87 41 12 0 1 0 17 17 1
3214 88 42 12 0 1 0 18 18 1
3215 80 36 12 1 1 0 10 10 1
3215 82 38 12 1 1 0 12 12 1
3215 83 39 12 1 1 0 13 13 1
3215 85 41 12 1 1 0 15 15 1
3215 87 43 12 1 1 0 17 17 1
3215 88 44 12 1 1 0 18 18 1
3217 70 19 12 0 1 1 0 0 1
3217 73 22 12 0 1 0 3 3 1
3217 82 30 13 0 1 0 12 12 1
3217 83 31 13 0 1 0 13 13 1
3217 85 33 13 0 1 0 15 15 1
3217 87 36 13 0 1 0 17 17 1
3217 88 37 13 0 1 1 18 18 1
3218 70 23 12 0 0 1 0 0 1
3218 71 24 12 0 0 1 1 0 1
3218 72 25 12 0 0 1 2 0 1
3218 77 30 12 0 1 0 7 7 1
3218 80 33 12 0 1 0 10 10 1
3218 82 35 12 0 1 1 12 12 1
3218 83 36 12 0 1 0 13 13 1
3218 85 38 12 0 1 0 15 15 1
3218 87 40 12 0 1 0 17 17 1
3218 88 41 12 0 1 0 18 18 1
3219 71 20 12 1 1 0 1 1 0
3219 82 31 18 0 0 0 12 0 0
3219 83 32 18 0 0 0 13 0 0
3219 85 34 18 0 0 0 15 0 0
3219 87 36 18 0 0 1 17 0 0
3219 88 38 18 0 0 0 18 0 0
3222 70 25 16 1 1 0 0 0 1
3222 71 26 16 1 1 0 1 1 1
3222 72 27 16 1 1 0 2 2 1
3222 73 28 16 1 1 0 3 3 1
3222 77 32 17 1 1 0 7 7 1
3222 78 33 17 1 1 0 8 8 1
3222 80 35 17 1 1 0 10 10 1
3222 82 37 17 1 1 0 12 12 1
3222 83 38 17 1 1 0 13 13 1
3222 85 40 17 1 1 0 15 15 1
3222 87 42 17 1 1 0 17 17 1
3222 88 44 17 1 1 0 18 18 1
3223 70 22 12 1 1 0 0 0 0
3223 72 24 12 1 1 0 2 2 0
3224 82 34 2 1 1 0 12 12 1
3224 87 39 2 1 1 0 17 17 1
3224 88 41 2 1 1 0 18 18 1
3225 77 24 10 0 1 0 7 7 1
3225 78 25 10 0 1 0 8 8 1
3225 82 29 10 0 1 0 12 12 1
3225 83 30 10 0 1 0 13 13 1
3226 77 30 13 0 1 1 7 7 1
3226 78 31 13 0 1 1 8 8 1
3226 80 33 13 0 1 1 10 10 1
3226 82 35 13 0 1 1 12 12 1
3227 72 23 9 1 1 0 2 2 1
3227 73 24 9 1 1 0 3 3 1
3227 80 31 9 0 1 0 10 10 1
3227 83 34 9 0 0 0 13 0 1
3227 85 36 9 1 1 0 15 15 1
3227 87 38 9 1 1 0 17 17 1
3227 88 39 9 1 1 0 18 18 1
3228 77 25 12 1 1 0 7 7 1
3228 78 26 12 1 1 0 8 8 1
3228 80 28 12 1 1 0 10 10 1
3228 82 30 12 1 1 0 12 12 1
3228 83 31 12 1 1 0 13 13 1
3228 85 33 12 1 1 0 15 15 1
3228 87 35 12 1 1 0 17 17 1
3228 88 36 12 1 1 1 18 18 1
3229 88 44 10 1 1 0 18 18 0
3230 77 27 8 1 1 0 7 7 1
3230 85 35 8 1 1 0 15 15 1
3230 87 37 8 1 1 0 17 17 1
3230 88 39 8 1 1 0 18 18 1
3231 72 24 12 1 1 1 2 2 0
3231 80 32 12 1 1 1 10 10 0
3231 82 34 12 1 1 1 12 12 0
3231 83 35 12 1 1 0 13 13 0
3231 85 37 12 1 1 0 15 15 0
3231 87 39 12 1 1 0 17 17 0
3231 88 40 12 1 1 0 18 18 0
3232 70 17 10 1 1 0 0 0 0
3232 71 18 10 1 1 0 1 1 0
3232 72 19 10 1 1 0 2 2 0
3232 73 20 10 1 1 0 3 3 0
3232 77 24 10 1 1 0 7 7 0
3232 78 25 10 1 1 0 8 8 0
3232 80 27 10 1 1 0 10 10 0
3232 82 29 10 1 1 0 12 12 0
3232 83 30 10 1 1 0 13 13 0
3232 85 32 10 1 1 0 15 15 0
3232 87 34 10 1 1 0 17 17 0
3232 88 35 10 1 1 0 18 18 0
3233 80 30 12 1 1 0 10 10 0
3233 82 32 12 1 1 0 12 12 0
3233 85 35 12 1 1 0 15 15 0
3234 70 23 12 1 1 0 0 0 0
3234 80 33 12 1 1 0 10 10 0
3235 70 25 12 1 1 0 0 0 0
3235 71 26 12 1 1 0 1 1 0
3235 72 27 12 1 1 0 2 2 0
3235 73 28 12 1 1 0 3 3 0
3235 77 32 12 1 1 0 7 7 0
3235 78 33 12 1 1 0 8 8 0
3235 80 35 12 1 1 0 10 10 0
3235 82 37 12 1 1 0 12 12 0
3235 83 38 12 1 1 0 13 13 0
3235 85 40 12 1 1 0 15 15 0
3235 87 42 12 1 1 0 17 17 0
3235 88 43 12 1 1 0 18 18 0
3236 70 25 10 1 1 0 0 0 1
3236 71 26 10 1 1 0 1 1 1
3236 72 27 10 1 1 0 2 2 1
3236 73 28 10 1 1 0 3 3 1
3236 77 32 10 1 1 0 7 7 1
3236 80 35 10 1 1 0 10 10 1
3236 82 37 10 1 1 0 12 12 1
3236 83 38 10 1 1 0 13 13 1
3236 85 40 10 1 1 0 15 15 1
3236 87 42 10 1 1 0 17 17 1
3236 88 43 10 1 1 0 18 18 1
3237 72 18 8 1 1 0 2 2 1
3238 70 21 12 1 1 0 0 0 1
3238 71 22 12 1 1 1 1 1 1
3238 72 23 12 1 1 0 2 2 1
3238 73 24 12 1 1 0 3 3 1
3238 77 28 12 1 1 0 7 7 1
3238 78 29 12 1 1 0 8 8 1
3238 80 31 12 1 1 0 10 10 1
3238 82 33 12 1 1 0 12 12 1
3238 85 36 12 1 1 1 15 15 1
3238 88 39 12 1 1 0 18 18 1
3239 85 33 11 1 1 0 15 15 1
3239 87 35 11 1 1 0 17 17 1
3239 88 36 11 1 1 0 18 18 1
3240 80 29 10 1 1 0 10 10 1
3240 82 31 10 1 1 0 12 12 1
3240 83 32 10 1 1 0 13 13 1
3240 85 34 10 1 1 0 15 15 1
3240 87 36 10 1 1 0 17 17 1
3240 88 38 10 1 1 0 18 18 1
3242 71 20 12 1 1 0 1 1 0
3242 72 21 12 1 1 0 2 2 0
3242 73 22 12 1 1 0 3 3 0
3242 77 26 12 1 1 0 7 7 0
3242 80 29 12 1 1 0 10 10 0
3242 82 31 12 1 1 0 12 12 0
3242 83 32 12 1 1 0 13 13 0
3242 85 34 12 1 1 0 15 15 0
3243 72 19 12 1 1 0 2 2 0
3243 73 20 12 1 1 0 3 3 0
3243 77 24 12 1 1 0 7 7 0
3243 78 25 12 1 1 0 8 8 0
3243 80 27 12 1 1 0 10 10 0
3243 82 29 12 1 1 0 12 12 0
3243 83 30 12 1 1 0 13 13 0
3243 85 32 12 1 1 0 15 15 0
3243 87 34 12 1 1 0 17 17 0
3243 88 35 12 1 1 0 18 18 0
3244 71 21 11 0 1 0 1 1 0
3245 72 18 12 0 1 0 2 2 0
3245 73 19 12 0 1 0 3 3 0
3245 77 23 12 0 1 0 7 7 0
3245 87 33 12 0 1 0 17 17 0
3245 88 34 12 0 1 0 18 18 0
3246 83 37 12 1 1 0 13 13 0
3246 85 40 12 1 1 1 15 15 0
3246 87 42 12 1 1 0 17 17 0
3246 88 43 12 1 1 0 18 18 0
3247 70 23 12 1 1 0 0 0 0
3247 71 24 12 1 1 0 1 1 0
3247 72 25 12 1 1 0 2 2 0
3247 73 26 12 1 1 0 3 3 0
3247 77 30 12 1 1 0 7 7 0
